【快盘】	-0.6649375471543304
【寻医问药网】	-0.6649375471543304
【定制方式:发送短信6831到10086;点击链接收取正常流量费】	-0.6649375471543304
【泰*康】	-0.6649375471543304
【新华互动】	-0.6649375471543304
【江苏银行】	-0.6649375471543304
【河南移动】	-0.6649375471543304
【河北银行】	-0.6649375471543304
【赶集网】	-0.6649375471543304
【广惠康医药】	-0.6649375471543304
【新华移动快报VIP--财经】	-0.6649375471543304
[套餐使用量超100%提醒]	-0.6649375471543304
[飞信明日天气]	-0.6649375471543304
【抢500M流量红包就上10010.com】	-0.6649375471543304
(QQ消息,可直接回复)	-0.6649375471543304
[车卫士]	-0.6649375471543304
[全国健康平台95169]	-0.6649375471543304
【回复503到10010办理各类联通3G流量包，上网更快更优惠。】	-0.6649375471543304
【云信息】	-0.6649375471543304
【健康管家】	-0.6649375471543304
【大智慧】	-0.6649375471543304
【酒仙网】	-0.6649375471543304
【新闻早晚报】	-0.6649375471543304
（本条免费）	-0.6649375471543304
【大街网】	-0.6649375471543304
【新华移动快报】	-0.6649375471543304
【浦发银行】	-0.664945784895364
[天翼阅读]	-0.6649463360273888
【珍爱网】	-0.6649463360273888
【中国移动手机支付】	-0.6649544794290068
【银建电召中心】	-0.6649652926175361
【芒果网】	-0.6649652926175361
(3/4)	-0.6649652926175361
【厦航】	-0.6649652926175361
【中行朝阳支行】	-0.6649652926175361
[联通沃阅读]	-0.6649652926175361
（详询118114）	-0.6649701691985281
【招商证券多空策略实盘】	-0.6649701691985281
【中国移动手机冲浪】	-0.6649701691985281
[12306]	-0.6649701691985281
【北医三院】	-0.6649701691985281
[国美在线]	-0.6649701691985281
【会拜年的支付宝钱包】	-0.6649701691985281
【湖北电力】	-0.6649701691985281
【太保/携程】	-0.6649701691985281
【账单分期，轻松还款】	-0.6649701691985281
【WO+新闻眼】	-0.6649701691985281
【手机提速行动 http://url.cn/DGWxxN】	-0.6649701691985281
【10010.com】	-0.6649701691985281
【雨吉】	-0.6649701691985281
[电话]	-0.6649701691985281
【人行征信中心】	-0.6649701691985281
【出入境管理总队】	-0.6649701691985281
【创新产品介绍-中小企业私募债】	-0.6649701691985281
[农情气象-体验]	-0.6649701691985281
【该条短信不支持回复】	-0.6649701691985281
（回本短信按正常短信资费收取）	-0.6649701691985281
[新湖财富]	-0.6649701691985281
【交管通】	-0.6649701691985281
【富士康】	-0.6649701691985281
【钱方科技】	-0.6649701691985281
【新月驾校】	-0.6649701691985281
【如风达】	-0.6649701691985281
【贝思缦旗舰店】	-0.6649701691985281
【XC】	-0.6649701691985281
【赢在太阳神】	-0.6649701691985281
【太阳神】	-0.6649701691985281
[北京血液中心]	-0.6649701691985281
[快的打车]	-0.6649701691985281
【搜房】	-0.6649701691985281
（由GO短信发送）	-0.6649701691985281
[绝配网]	-0.6649701691985281
【博时基金】	-0.6649701691985281
[EOMS]	-0.6649701691985281
【德邦快递】	-0.6649701691985281
【手机搜房网友】	-0.6649701691985281
【融资融券知识介绍】	-0.6649701691985281
[拉手]	-0.6649701691985281
【迅雷网络】	-0.6649701691985281
【浙江电力】	-0.6649701691985281
(群发)	-0.6649701691985281
[7天连锁]	-0.6649701691985281
[国泰君安]	-0.6649701691985281
【诚通人力】	-0.6649701691985281
【有信网】	-0.6649701691985281
[如风达快递]	-0.6649701691985281
[赶集网]	-0.6649701691985281
[理财]	-0.6649701691985281
【极客公园】	-0.6649701691985281
(待续)	-0.6649701691985281
[北京交管局]	-0.6649701691985281
【9分招牌惠】	-0.6649730403152232
【交通银行卡中心】	-0.6649735314243231
[太平洋保险]	-0.6649767059738843
【中国农业银行】	-0.6649796559893001
(4/4)	-0.6649934801227728
【通知】	-0.6649934801227728
【农行上海分行】	-0.6649934801227728
【网票网】	-0.6649934801227728
【阳光人寿】	-0.6649934801227728
【通信助理】	-0.6649934801227728
【安徽移动】	-0.6649934801227728
【有缘网】	-0.6649934801227728
【京东商城】	-0.6649971579224304
(3/3)	-0.6649988175114468
(2/4)	-0.6650009585515378
【雅座】	-0.6650017503990845
【融资融券提示】	-0.665002791727751
【人人网】	-0.665002791727751
【东莞证券】	-0.665002791727751
[张育武老师,初三(4)班]	-0.665002791727751
【申银万国】	-0.665002791727751
【华为】	-0.665002791727751
【至真美肤】	-0.665002791727751
【邮	政】	-0.665002791727751
【百色祈福高中】	-0.665002791727751
【妈咪丫妮旗舰店】	-0.665002791727751
【QQ短信】	-0.665002791727751
【中顾】	-0.665002791727751
【歌瑞尔】	-0.665002791727751
<!SD!>	-0.665002791727751
（渝水区）	-0.665002791727751
（收到请回复）	-0.665002791727751
【玫琳凯】	-0.665002791727751
【工行银联】	-0.665002791727751
[点心操作系统]	-0.665002791727751
【友宝智能售货机】	-0.665002791727751
【方正证券】	-0.665002791727751
(本条免费)	-0.665002791727751
【新华移动快报VIP--社会】	-0.665002791727751
【九思科技】	-0.665002791727751
【期货沙龙】	-0.665002791727751
【新华移动快讯】	-0.665002791727751
[建行]	-0.665002791727751
【农业银行】	-0.665002791727751
【慈铭体检】	-0.665002791727751
【紫金保险】	-0.665002791727751
【山东航空】	-0.665002791727751
（如回复代码错误，请重新发送MY参与）	-0.665002791727751
【罗马仕旗舰店】	-0.665002791727751
【铁通北京分公司】	-0.665002791727751
【私募交流活动】	-0.665002791727751
【存这农行】	-0.665002791727751
(市工商局供)	-0.665002791727751
【小米科技】	-0.665002791727751
【卓创资讯】	-0.665002791727751
【福建联通VIP客户专属服务】	-0.665002791727751
【东海第二飞行队】	-0.665002791727751
【微店团队】	-0.665002791727751
[住哪网]	-0.665002791727751
【手机淘宝】	-0.665002791727751
【老板电器】	-0.665002791727751
【田园快讯】	-0.665002791727751
（接上条）	-0.665002791727751
【省卫生厅、省疾控中心】	-0.665002791727751
【产品发售】	-0.665002791727751
【天翼WiFi】	-0.665002791727751
【天安人寿】	-0.665002791727751
[德邦物流]	-0.665002791727751
[民生银行]	-0.665002791727751
【活动通知】	-0.665002791727751
【友邦保险】	-0.665002791727751
(1/1)	-0.665002791727751
[据华西报]	-0.665002791727751
【新蛋网】	-0.665002791727751
【欧朋】	-0.665002791727751
【易讯】	-0.665002791727751
【中国邮政速递物流】	-0.665002791727751
【安迅思】	-0.665002791727751
【昂生大药房旗舰店】	-0.665002791727751
【买卖宝公司】	-0.665002791727751
【南京银行】	-0.665002791727751
[12580酒店]	-0.665002791727751
[流量满10M抽PAD]	-0.665002791727751
【华龙证券】	-0.665002791727751
【名鞋库】	-0.665002791727751
【猎聘网】	-0.665002791727751
【赵琨】	-0.665002791727751
【美容护肤明邸】	-0.665002791727751
【光大保本保息理财】	-0.665002791727751
【定制方式:发送短信6811到10086;点击链接收取正常流量费】	-0.665002791727751
【逍遥生活馆】	-0.665002791727751
（回本短信和点击链接浏览按正常资费收取）	-0.665002791727751
【招商证券建国路营业部周末股金汇通知】	-0.665002791727751
【可得眼镜】	-0.665002791727751
[美的]	-0.665002791727751
[农情气象]	-0.665002791727751
【CMGE中国手游】	-0.665002791727751
（一元彩信）	-0.665002791727751
【螃蟹秘密内衣旗舰店】	-0.665002791727751
【丁磊】	-0.665002791727751
【东莞暴雨黄色预警】	-0.665002791727751
【路演通知】	-0.665002791727751
【贝贝怡】	-0.665002791727751
[搜狐公司]	-0.665002791727751
【客服电话400-881-3311】	-0.665002791727751
【人社部资讯】	-0.665002791727751
【湖北省公安厅】	-0.665002791727751
【广电网络】	-0.665002791727751
<北京联通客服中心>	-0.665002791727751
【太平洋寿险】	-0.665002791727751
【题客网】	-0.665002791727751
【高夫官方旗舰店】	-0.665002791727751
【人保财险官网】	-0.665002791727751
[ REUNITE , AND  BE  TOGETHER  AGAIN... ]	-0.665002791727751
【招商基金】	-0.665002791727751
【中海物业】	-0.665002791727751
【泰`康】	-0.665002791727751
【惠州供水】	-0.665002791727751
【小说阅读网新闻】	-0.665002791727751
【招商证券财富计划“多空策略实盘”】	-0.665002791727751
【喜来多】	-0.665002791727751
【舞依舍】	-0.665002791727751
【200积分大派送】	-0.665002791727751
【西南证券】	-0.665002791727751
【东吴证券】	-0.665002791727751
（12580违章及时通）	-0.665002791727751
【百联电商】	-0.665002791727751
[新浪]	-0.665002791727751
【一淘】	-0.665002791727751
【宏源武汉】	-0.665002791727751
《百姓关注》	-0.665002791727751
【本周理财】	-0.665002791727751
【云南电网】	-0.665002791727751
[中讯证研]	-0.665002791727751
【江苏移动】	-0.665002791727751
【飞信安全提示】	-0.665002791727751
[薛金基]	-0.665002791727751
【怡佳】	-0.665002791727751
(已超出的套餐流量不计入新订购的3G流量包内)	-0.665002791727751
【家校网】	-0.665002791727751
【海通证券】	-0.665002791727751
【搜房网络】	-0.665002791727751
【中原证券】	-0.665002791727751
【票务世界】	-0.665002791727751
【招商证券创新业务】	-0.665002791727751
[ Citibank ]	-0.665002791727751
[三江中学游斌]	-0.665002791727751
[收盘盘点]	-0.665002791727751
【近期活动】	-0.665002791727751
【考试提醒】	-0.665002791727751
[美团网]	-0.665002791727751
[格林豪泰]	-0.665002791727751
[百事易-看市场]	-0.665002791727751
[套餐使用量提醒]	-0.665002791727751
【手机支付】	-0.665002791727751
【布丁酒店】	-0.665002791727751
【万发理财】	-0.665002791727751
【友宝】	-0.665002791727751
(3)	-0.665002791727751
【貂蝉时尚女鞋】	-0.665002791727751
【唐纳兹食品旗舰店】	-0.665002791727751
[西部证券]	-0.665002791727751
【圣山网络】	-0.665002791727751
【订餐小秘书】	-0.665002791727751
【YY语音】	-0.665002791727751
【宏达私募基金】	-0.665002791727751
【朝阳区】	-0.665002791727751
【华润燃气】	-0.665002791727751
【东方时尚驾校】	-0.665002791727751
【嘉实基金】	-0.665002791727751
【e代驾】	-0.665002791727751
【东兴证券】	-0.665002791727751
【嘀嘀打车】	-0.6650197695008648
【快的打车】	-0.6650197695008648
[慈铭体检]	-0.6650205379949331
【滴滴打车】	-0.6650205379949331
【尚德机构】	-0.6650205379949331
【易果网】	-0.6650205379949331
【阿里巴巴】	-0.6650205379949331
[嘉华财富]	-0.6650205379949331
【完美世界】	-0.6650205379949331
【长宽】	-0.6650205379949331
【银泰百货】	-0.6650205379949331
【上岸信息】	-0.6650205379949331
【北京银行】	-0.6650205379949331
【c2u旗舰店】	-0.6650205379949331
【12580生活查询】	-0.6650205379949331
【格瓦拉】	-0.6650205379949331
【莆田移动】	-0.6650205379949331
[360]	-0.6650205379949331
【草木之心旗舰店】	-0.6650233177069763
【发自易信】	-0.6650233177069763
【同程】	-0.6650233177069763
[中国银行]	-0.6650233177069763
【我的钢铁】	-0.6650233177069763
【百度地图打车】	-0.6650239760147498
【聚美优品】	-0.6650326438680164
[沈欢]	-0.6650354147419877
（昨晚大快朵颐了两块披萨 好好吃噢）	-0.6650354147419877
（0553-8769999）	-0.6650354147419877
【冯   冲老师】	-0.6650354147419877
【雷霆万钧】	-0.6650354147419877
[灞桥区席王街办半坡幼儿园高萍]	-0.6650354147419877
【期货专题培训通知】	-0.6650354147419877
【林雅达】	-0.6650354147419877
【95588】	-0.6650354147419877
[拱北口岸分局	拱北_指挥室]	-0.6650354147419877
【一德期货】	-0.6650354147419877
【理财资讯】	-0.6650354147419877
（有效时间30分钟，如您已成功启用，请忽略此条信息）	-0.6650354147419877
(高州法院)	-0.6650354147419877
【红马甲158团】	-0.6650354147419877
【怡安】	-0.6650354147419877
【银联中心】	-0.6650354147419877
(韩土昌发，级长号码:13763022498)	-0.6650354147419877
【账单分期年度最大积分回馈来袭】	-0.6650354147419877
【米蕊韩风服饰】	-0.6650354147419877
【5.17换3G只上 10010.com】	-0.6650354147419877
【建设银行客服中心】	-0.6650354147419877
【京东商城优品生活馆】	-0.6650354147419877
【途牛旅游网】	-0.6650354147419877
【楼区综治】	-0.6650354147419877
【888】	-0.6650354147419877
【exands】	-0.6650354147419877
[国际金融管理学院]	-0.6650354147419877
【为您服务！】	-0.6650354147419877
【楼区公安提示】	-0.6650354147419877
（宋晓娜）	-0.6650354147419877
[可回复]	-0.6650354147419877
【校园信息】	-0.6650354147419877
（2014年06月12日）	-0.6650354147419877
[陈素华]	-0.6650354147419877
[乐影客]	-0.6650354147419877
【网速高至21Mb/s沃就是快，选3G就选沃】	-0.6650354147419877
【业务推广活动】	-0.6650354147419877
[柳烨]	-0.6650354147419877
【焦点期货】	-0.6650354147419877
【京一教育】	-0.6650354147419877
【学生部】	-0.6650354147419877
【血型测试邀请】	-0.6650354147419877
[气象关怀]	-0.6650354147419877
【嘉兴邮局】	-0.6650354147419877
(直接回复聊天,回复QXYS取消接收该好友短信)	-0.6650354147419877
[极路由]	-0.6650354147419877
【上海证券】	-0.6650354147419877
【海盐政务网】	-0.6650354147419877
（兑换券消费不开具发票）	-0.6650354147419877
【新交易品种提示】	-0.6650354147419877
【上嵌企业】	-0.6650354147419877
【郑州市中心医院鑫隆幼儿园】	-0.6650354147419877
(°o°)	-0.6650354147419877
【董欣】	-0.6650354147419877
【阜宁县新城幼儿园】	-0.6650354147419877
【招商证券资产管理计划产品预约】	-0.6650354147419877
[便宜坊烤鸭店健翔桥店]	-0.6650354147419877
【任子行】	-0.6650354147419877
【代销人民币理财】	-0.6650354147419877
【大陆商厦】	-0.6650354147419877
【浙江外事中心】	-0.6650354147419877
（95588）	-0.6650354147419877
[-亳州海事局船检科	5123912]	-0.6650354147419877
【大中电器】	-0.6650354147419877
(出电梯即到)	-0.6650354147419877
【惠普】	-0.6650354147419877
【特特惠】	-0.6650354147419877
【博罗罗阳五小】	-0.6650354147419877
【华夏汽车网】	-0.6650354147419877
【海底捞】	-0.6650354147419877
[优米网]	-0.6650354147419877
【长通物流】	-0.6650354147419877
【你的人生还剩下多少时间】	-0.6650354147419877
【三星车险】	-0.6650354147419877
【归零心态】	-0.6650354147419877
【敬请保留】	-0.6650354147419877
【华泰启东】	-0.6650354147419877
[	http://n.sdo.com/bMQ2VviN	]	-0.6650354147419877
【市创业基金会】	-0.6650354147419877
(回复此信息免费)	-0.6650354147419877
【深圳结婚网】	-0.6650354147419877
【微整形到曙光】	-0.6650354147419877
（亲笔）	-0.6650354147419877
(第2/2条)	-0.6650354147419877
【广发银行上海分行】	-0.6650354147419877
【佛山交行】	-0.6650354147419877
【酒场最烦的人】	-0.6650354147419877
【大笑江湖】	-0.6650354147419877
[色]	-0.6650354147419877
[同花顺]	-0.6650354147419877
<10658830>	-0.6650354147419877
【新闻联播与焦点访谈摘要】	-0.6650354147419877
【爱分享】	-0.6650354147419877
【酷盘】	-0.6650354147419877
【途恩旗舰店】	-0.6650354147419877
【海大基地】	-0.6650354147419877
【联动优势】	-0.6650354147419877
【市住房城乡建设委】	-0.6650354147419877
【小翼送祝福】	-0.6650354147419877
【吉林吉刚】	-0.6650354147419877
[ 兔儿巫最萌，以来问最爱。]	-0.6650354147419877
【衡水移动】	-0.6650354147419877
【生活百科】	-0.6650354147419877
【锤子科技】	-0.6650354147419877
【光大银行理财】	-0.6650354147419877
【广州行政】	-0.6650354147419877
【建桥学院】	-0.6650354147419877
【转而告知】	-0.6650354147419877
【蜗牛公司】	-0.6650354147419877
《建行》	-0.6650354147419877
【银河理财】	-0.6650354147419877
[北京骨髓库]	-0.6650354147419877
（汉派商场上报差异数不符，各罚5元）	-0.6650354147419877
《ICP京110备》	-0.6650354147419877
【客服组】	-0.6650354147419877
[2111-1852-4127-6269]	-0.6650354147419877
【北京市人民中级
法院】	-0.6650354147419877
【渤海证券】	-0.6650354147419877
[友宝]	-0.6650354147419877
【天宁小学】	-0.6650354147419877
（0元/月）	-0.6650354147419877
（昌吉州公安局宣）	-0.6650354147419877
【广州市白云区祥景花园幼儿园】	-0.6650354147419877
【58宠物】	-0.6650354147419877
【麦包包官网】	-0.6650354147419877
[h]	-0.6650354147419877
[辅导员]	-0.6650354147419877
【QPOS】	-0.6650354147419877
【齐鲁晚报】	-0.6650354147419877
【惠氏营养品】	-0.6650354147419877
【1】	-0.6650354147419877
(from 联发科MTK 康利波)	-0.6650354147419877
【无锡市公安局】	-0.6650354147419877
(回N取消关注)	-0.6650354147419877
【新三板业务介绍】	-0.6650354147419877
【砺剑八闽 圆满收官】	-0.6650354147419877
【老金磨方旗舰店】	-0.6650354147419877
【仅99元，洛阳源恒商务酒店标准间一晚住宿】	-0.6650354147419877
【农信通-果蔬】	-0.6650354147419877
（密云水库内湖畔）	-0.6650354147419877
【手机拍拍】	-0.6650354147419877
【初语 3.8女子独 立日】	-0.6650354147419877
【上海壹通】	-0.6650354147419877
(格拉芙庄园期待您的加入联系电话：18610855092	010-51458321	亿雪加龙-付佳豪)	-0.6650354147419877
(我用盛大有你短信给你发了条消息，请点击链接查看)	-0.6650354147419877
[中聘猎头]	-0.6650354147419877
【天津团市委】	-0.6650354147419877
【情人节中国婚博会】	-0.6650354147419877
（免费保养）	-0.6650354147419877
【湘财】	-0.6650354147419877
《电1３２４０91９１22Ｑ；２５８７91452胡老师》	-0.6650354147419877
【招商财富计划多空实盘】	-0.6650354147419877
[BMW中国]	-0.6650354147419877
【商务网】	-0.6650354147419877
《雨花区邮政局》	-0.6650354147419877
【新生充值特惠】	-0.6650354147419877
【珀莱雅艾珀莉专卖店】	-0.6650354147419877
【考试快讯】	-0.6650354147419877
【学会】	-0.6650354147419877
《征途2s》	-0.6650354147419877
【佛山市第六小学】	-0.6650354147419877
[弘阳物业]	-0.6650354147419877
[音乐]	-0.6650354147419877
【好了来个信息】	-0.6650354147419877
【QQ团购】	-0.6650354147419877
【路桥收费管理中心】	-0.6650354147419877
【联讯证券】	-0.6650354147419877
【光大证券】	-0.6650354147419877
【新浪微彩　票】	-0.6650354147419877
（发送号码075782563106）	-0.6650354147419877
【JD.COM京东】	-0.6650354147419877
【奉贤区文明委】	-0.6650354147419877
【苹果网】	-0.6650354147419877
【泰勒斯】	-0.6650354147419877
【乔丹乐麦专卖店】	-0.6650354147419877
【四川交警总队】	-0.6650354147419877
【大马甲网络】	-0.6650354147419877
【车易卖】	-0.6650354147419877
【私募热销】	-0.6650354147419877
【福建中行】	-0.6650354147419877
【万步网】	-0.6650354147419877
{http://n.sdo.com/fMuUZJv6}	-0.6650354147419877
【龙岗交通运输局】	-0.6650354147419877
【望湘园】	-0.6650354147419877
[医务处]	-0.6650354147419877
【招商研发上市公司调研】	-0.6650354147419877
【本短信可直接回复，不回复或回复"N"不再接收短信，来自飞信"陈丹丹、丽云"讨论组】	-0.6650354147419877
【北京君太百货】	-0.6650354147419877
【汇阳信息】	-0.6650354147419877
（回复仅收正常通信费）	-0.6650354147419877
(广东地税)	-0.6650354147419877
【山东移动】	-0.6650354147419877
（本条短信免费）	-0.6650354147419877
【微领科技】	-0.6650354147419877
（旺旺号：zhangquan1918）	-0.6650354147419877
【户外旅游网】	-0.6650354147419877
【请处理客户投诉工单】	-0.6650354147419877
[互联网真实身份认证平台]	-0.6650354147419877
【阿里云邮箱】	-0.6650354147419877
[一嗨租车]	-0.6650354147419877
[礼]	-0.6650354147419877
[中山农业银行]	-0.6650354147419877
（汇华商贸大厦2410室）	-0.6650354147419877
【漳州理工学院】	-0.6650354147419877
<温馨提示>	-0.6650354147419877
【天浪电器】	-0.6650354147419877
【力富财经】	-0.6650354147419877
[公关部]	-0.6650354147419877
【头像淘淘】	-0.6650354147419877
【顺天物流】	-0.6650354147419877
[免费查询]	-0.6650354147419877
【新时代的傻】	-0.6650354147419877
[唐宋]	-0.6650354147419877
（手机网络接入点cmwap移动梦网）	-0.6650354147419877
（周俊峰老师主讲）	-0.6650354147419877
【实用百科：挑准时间吃水果】	-0.6650354147419877
【鸡泽移动】	-0.6650354147419877
【CGV】	-0.6650354147419877
【续约用户专享】	-0.6650354147419877
(甘肃电信)	-0.6650354147419877
【个体劳动者协会】	-0.6650354147419877
[新股申购策略]	-0.6650354147419877
【陕西联通】	-0.6650354147419877
(493201860)	-0.6650354147419877
[法院办公室]	-0.6650354147419877
【力好机械】	-0.6650354147419877
[2014.05.31 11:00:51]	-0.6650354147419877
(温馨提示:信息仅供参考，请以最新违章通知为准)	-0.6650354147419877
[苏州市公安局]	-0.6650354147419877
【金山来客旗舰店】	-0.6650354147419877
【春秋航空】	-0.6650354147419877
（发布及回复信息可登录手机校讯通	wap.wxcs.cn/xxt	）	-0.6650354147419877
【萧县移动公司】	-0.6650354147419877
【蒙老师】	-0.6650354147419877
(∩_∩)	-0.6650354147419877
【松江公安分局】	-0.6650354147419877
（孝感交	警支队	）	-0.6650354147419877
[有信网]	-0.6650354147419877
【佛山市南海区大沥镇黄岐中心小学】	-0.6650354147419877
【115网盘】	-0.6650354147419877
【九色生活】	-0.6650354147419877
（60分钟内有效）	-0.6650354147419877
(感谢使用号百114，还可通过114手机客户端（百事搜）查询，下载安装分享赢好礼 wap.118114.cn/bestsou 提示您)	-0.6650354147419877
[尊翠会健身]	-0.6650354147419877
【玉溪人才招聘网】	-0.6650354147419877
【中国人保财险】	-0.6650354147419877
【澳康达】	-0.6650354147419877
【万得资讯】	-0.6650354147419877
【创富金鑫】	-0.6650354147419877
【沃.社会】	-0.6650354147419877
（回复此信息免费）	-0.6650354147419877
【汕尾分行】	-0.6650354147419877
【花都品苑】	-0.6650354147419877
【酒美网】	-0.6650354147419877
【了解详情回复新闻标题序号，多个序号间可用逗号隔开。查询历史信息回复四位数字“月日”】	-0.6650354147419877
【韦恩泽维尔旗舰店】	-0.6650354147419877
【中宇】	-0.6650354147419877
【ISPE】	-0.6650354147419877
(>_<)	-0.6650354147419877
[免费抢流量]	-0.6650354147419877
【美色商城】	-0.6650354147419877
《解套专案》	-0.6650354147419877
【广州证劵】	-0.6650354147419877
【建行客服中心】	-0.6650354147419877
【东方财经】	-0.6650354147419877
(有效时间30分钟，如您已成功启用，请忽略此条信息)	-0.6650354147419877
[小米手机2S 1699元特权F码优惠券]	-0.6650354147419877
《京交会手机快报》	-0.6650354147419877
（答案明天公布）	-0.6650354147419877
【佳欣展览】	-0.6650354147419877
（联想服务）	-0.6650354147419877
【爱的最高境界】	-0.6650354147419877
[卡卡联]	-0.6650354147419877
【沈阳工大辽阳校区】	-0.6650354147419877
[卓创资讯]	-0.6650354147419877
[优酷]	-0.6650354147419877
【漂流瓶】	-0.6650354147419877
【兴业全球基金】	-0.6650354147419877
【润康客服】	-0.6650354147419877
